x,y,depth_norm,depth_mm
16,104,0.3871,3096
20,104,0.3866,3092
24,104,0.3852,3081
28,104,0.3817,3053
32,104,0.3789,3031
36,104,0.3783,3026
40,104,0.3773,3018
44,104,0.3749,2998
48,104,0.3731,2984
52,104,0.3710,2967
56,104,0.3712,2969
60,104,0.3719,2975
64,104,0.3721,2976
68,104,0.3725,2980
72,104,0.3735,2987
76,104,0.3722,2977
80,104,0.3708,2966
84,104,0.3699,2959
88,104,0.3685,2948
92,104,0.3665,2931
96,104,0.3662,2929
100,104,0.3665,2931
104,104,0.3664,2930
108,104,0.3659,2927
112,104,0.3677,2941
116,104,0.3690,2951
120,104,0.3699,2959
124,104,0.3713,2970
128,104,0.3741,2992
132,104,0.3756,3004
136,104,0.3795,3035
140,104,0.3847,3077
144,104,0.3900,3119
148,104,0.3950,3159
152,104,0.4005,3203
156,104,0.4046,3236
160,104,0.4081,3265
164,104,0.4122,3297
168,104,0.4161,3328
172,104,0.4212,3369
176,104,0.4271,3416
180,104,0.4341,3472
184,104,0.4423,3538
188,104,0.4529,3623
192,104,0.4642,3713
196,104,0.4748,3798
200,104,0.4868,3894
204,104,0.4998,3998
208,104,0.5201,4160
212,104,0.5549,4438
216,104,0.5795,4635
220,104,0.5988,4790
224,104,0.6174,4938
228,104,0.6380,5103
232,104,0.6605,5284
236,104,0.6827,5461
240,104,0.7036,5629
244,104,0.7241,5792
248,104,0.7436,5948
252,104,0.7648,6118
256,104,0.7886,6309
260,104,0.8102,6481
264,104,0.8270,6616
268,104,0.8400,6719
272,104,0.8529,6822
276,104,0.8666,6933
280,104,0.8794,7034
284,104,0.8897,7117
288,104,0.8979,7182
292,104,0.9049,7239
296,104,0.9115,7292
300,104,0.9178,7342
304,104,0.9241,7393
308,104,0.9304,7443
312,104,0.9357,7485
316,104,0.9394,7514
320,104,0.9417,7533
324,104,0.9432,7545
328,104,0.9440,7552
332,104,0.9451,7561
336,104,0.9462,7569
340,104,0.9474,7579
344,104,0.9484,7587
348,104,0.9494,7595
352,104,0.9486,7588
356,104,0.9479,7583
360,104,0.9471,7576
364,104,0.9454,7563
368,104,0.9435,7547
372,104,0.9427,7541
376,104,0.9413,7530
380,104,0.9394,7515
384,104,0.9376,7500
388,104,0.9358,7486
392,104,0.9334,7466
396,104,0.9309,7446
400,104,0.9284,7426
404,104,0.9261,7408
408,104,0.9238,7390
412,104,0.9216,7372
416,104,0.9182,7345
420,104,0.9148,7318
424,104,0.9111,7288
428,104,0.9074,7258
432,104,0.9013,7210
436,104,0.8959,7166
440,104,0.8908,7126
444,104,0.8852,7081
448,104,0.8789,7031
452,104,0.8743,6994
456,104,0.8693,6954
460,104,0.8635,6908
464,104,0.8567,6853
468,104,0.8480,6784
472,104,0.8366,6693
476,104,0.8240,6592
480,104,0.8117,6493
484,104,0.7980,6384
488,104,0.7843,6274
492,104,0.7669,6135
496,104,0.7512,6009
500,104,0.7381,5905
504,104,0.7263,5810
508,104,0.7156,5724
512,104,0.7083,5666
516,104,0.7006,5604
520,104,0.6928,5542
524,104,0.6844,5475
528,104,0.6637,5309
532,104,0.6040,4832
536,104,0.4716,3773
540,104,0.3582,2865
544,104,0.2791,2232
548,104,0.2269,1815
552,104,0.1899,1518
556,104,0.1665,1332
560,104,0.1497,1197
564,104,0.1429,1142
568,104,0.1373,1098
572,104,0.1295,1036
576,104,0.1260,1008
580,104,0.1211,969
584,104,0.1150,919
588,104,0.1074,859
592,104,0.1033,826
596,104,0.0995,795
600,104,0.0947,757
604,104,0.0902,721
608,104,0.0879,702
612,104,0.0844,674
616,104,0.0814,650
620,104,0.0801,640
624,104,0.0794,635
628,104,0.0805,644
632,104,0.0921,736
636,104,0.1112,889
0,108,0.3820,3056
4,108,0.3815,3051
8,108,0.3805,3044
12,108,0.3817,3053
16,108,0.3814,3050
20,108,0.3809,3047
24,108,0.3792,3033
28,108,0.3761,3008
32,108,0.3736,2988
36,108,0.3729,2983
40,108,0.3719,2975
44,108,0.3698,2958
48,108,0.3686,2948
52,108,0.3673,2938
56,108,0.3677,2941
60,108,0.3682,2945
64,108,0.3680,2943
68,108,0.3688,2950
72,108,0.3696,2956
76,108,0.3684,2947
80,108,0.3673,2938
84,108,0.3670,2935
88,108,0.3656,2925
92,108,0.3635,2907
96,108,0.3627,2901
100,108,0.3626,2900
104,108,0.3619,2895
108,108,0.3611,2888
112,108,0.3629,2903
116,108,0.3642,2913
120,108,0.3653,2922
124,108,0.3670,2935
128,108,0.3694,2955
132,108,0.3709,2967
136,108,0.3747,2997
140,108,0.3795,3036
144,108,0.3844,3075
148,108,0.3898,3118
152,108,0.3952,3161
156,108,0.3991,3193
160,108,0.4030,3223
164,108,0.4078,3262
168,108,0.4127,3301
172,108,0.4189,3351
176,108,0.4263,3410
180,108,0.4334,3467
184,108,0.4410,3528
188,108,0.4512,3609
192,108,0.4626,3700
196,108,0.4738,3790
200,108,0.4868,3894
204,108,0.5004,4002
208,108,0.5217,4173
212,108,0.5558,4446
216,108,0.5792,4633
220,108,0.5991,4792
224,108,0.6184,4947
228,108,0.6400,5120
232,108,0.6642,5313
236,108,0.6882,5505
240,108,0.7108,5686
244,108,0.7323,5858
248,108,0.7524,6019
252,108,0.7739,6191
256,108,0.7972,6377
260,108,0.8177,6541
264,108,0.8321,6656
268,108,0.8441,6753
272,108,0.8565,6851
276,108,0.8701,6960
280,108,0.8832,7065
284,108,0.8941,7153
288,108,0.9027,7221
292,108,0.9097,7277
296,108,0.9166,7332
300,108,0.9232,7385
304,108,0.9297,7437
308,108,0.9360,7487
312,108,0.9413,7530
316,108,0.9446,7556
320,108,0.9466,7572
324,108,0.9481,7584
328,108,0.9492,7593
332,108,0.9504,7602
336,108,0.9514,7610
340,108,0.9524,7619
344,108,0.9529,7622
348,108,0.9534,7627
352,108,0.9527,7621
356,108,0.9525,7619
360,108,0.9521,7616
364,108,0.9509,7607
368,108,0.9492,7593
372,108,0.9486,7588
376,108,0.9473,7578
380,108,0.9456,7564
384,108,0.9439,7551
388,108,0.9423,7538
392,108,0.9398,7518
396,108,0.9371,7497
400,108,0.9346,7476
404,108,0.9321,7456
408,108,0.9294,7435
412,108,0.9270,7416
416,108,0.9236,7388
420,108,0.9198,7358
424,108,0.9159,7327
428,108,0.9119,7295
432,108,0.9056,7245
436,108,0.9001,7200
440,108,0.8949,7159
444,108,0.8893,7114
448,108,0.8825,7059
452,108,0.8776,7020
456,108,0.8728,6982
460,108,0.8671,6937
464,108,0.8605,6883
468,108,0.8519,6815
472,108,0.8404,6723
476,108,0.8276,6620
480,108,0.8148,6518
484,108,0.8008,6406
488,108,0.7869,6295
492,108,0.7696,6156
496,108,0.7534,6027
500,108,0.7398,5918
504,108,0.7274,5819
508,108,0.7161,5728
512,108,0.7077,5661
516,108,0.6996,5596
520,108,0.6910,5528
524,108,0.6836,5468
528,108,0.6645,5315
532,108,0.6189,4951
536,108,0.5105,4084
540,108,0.3921,3137
544,108,0.3078,2462
548,108,0.2375,1900
552,108,0.1838,1470
556,108,0.1542,1233
560,108,0.1383,1106
564,108,0.1341,1073
568,108,0.1292,1033
572,108,0.1215,972
576,108,0.1174,939
580,108,0.1136,908
584,108,0.1088,870
588,108,0.1025,819
592,108,0.0991,792
596,108,0.0954,763
600,108,0.0911,728
604,108,0.0870,695
608,108,0.0849,679
612,108,0.0812,649
616,108,0.0781,624
620,108,0.0760,607
624,108,0.0738,590
628,108,0.0732,585
632,108,0.0850,680
636,108,0.1047,837
0,112,0.3764,3011
4,112,0.3768,3014
8,112,0.3756,3004
12,112,0.3765,3011
16,112,0.3758,3006
20,112,0.3748,2998
24,112,0.3724,2979
28,112,0.3698,2958
32,112,0.3679,2943
36,112,0.3677,2941
40,112,0.3671,2936
44,112,0.3653,2922
48,112,0.3643,2914
52,112,0.3632,2905
56,112,0.3633,2906
60,112,0.3632,2905
64,112,0.3624,2899
68,112,0.3633,2906
72,112,0.3642,2913
76,112,0.3633,2906
80,112,0.3620,2896
84,112,0.3614,2891
88,112,0.3603,2882
92,112,0.3587,2869
96,112,0.3582,2865
100,112,0.3578,2862
104,112,0.3571,2856
108,112,0.3564,2851
112,112,0.3577,2861
116,112,0.3593,2874
120,112,0.3611,2889
124,112,0.3633,2906
128,112,0.3651,2920
132,112,0.3667,2933
136,112,0.3705,2964
140,112,0.3746,2996
144,112,0.3785,3028
148,112,0.3834,3067
152,112,0.3886,3108
156,112,0.3931,3145
160,112,0.3976,3180
164,112,0.4035,3227
168,112,0.4093,3274
172,112,0.4163,3330
176,112,0.4239,3391
180,112,0.4313,3450
184,112,0.4384,3507
188,112,0.4484,3587
192,112,0.4599,3679
196,112,0.4720,3775
200,112,0.4865,3892
204,112,0.5019,4015
208,112,0.5281,4224
212,112,0.5559,4447
216,112,0.5787,4629
220,112,0.5990,4791
224,112,0.6189,4951
228,112,0.6417,5133
232,112,0.6683,5346
236,112,0.6950,5559
240,112,0.7195,5755
244,112,0.7432,5945
248,112,0.7637,6109
252,112,0.7834,6267
256,112,0.8043,6434
260,112,0.8228,6582
264,112,0.8363,6690
268,112,0.8482,6785
272,112,0.8606,6885
276,112,0.8743,6994
280,112,0.8877,7101
284,112,0.8988,7190
288,112,0.9074,7258
292,112,0.9145,7315
296,112,0.9216,7372
300,112,0.9284,7427
304,112,0.9348,7478
308,112,0.9406,7524
312,112,0.9458,7566
316,112,0.9491,7592
320,112,0.9511,7608
324,112,0.9528,7622
328,112,0.9542,7633
332,112,0.9556,7645
336,112,0.9566,7653
340,112,0.9575,7659
344,112,0.9578,7662
348,112,0.9584,7667
352,112,0.9577,7661
356,112,0.9575,7660
360,112,0.9572,7657
364,112,0.9562,7649
368,112,0.9547,7637
372,112,0.9541,7632
376,112,0.9530,7623
380,112,0.9514,7611
384,112,0.9498,7598
388,112,0.9483,7586
392,112,0.9456,7565
396,112,0.9431,7545
400,112,0.9407,7525
404,112,0.9379,7503
408,112,0.9347,7477
412,112,0.9320,7455
416,112,0.9283,7426
420,112,0.9243,7394
424,112,0.9203,7362
428,112,0.9162,7329
432,112,0.9098,7278
436,112,0.9040,7232
440,112,0.8987,7189
444,112,0.8930,7144
448,112,0.8861,7088
452,112,0.8809,7047
456,112,0.8757,7005
460,112,0.8697,6957
464,112,0.8627,6901
468,112,0.8543,6834
472,112,0.8429,6743
476,112,0.8299,6639
480,112,0.8164,6530
484,112,0.8019,6415
488,112,0.7881,6304
492,112,0.7707,6165
496,112,0.7543,6034
500,112,0.7406,5924
504,112,0.7279,5823
508,112,0.7164,5731
512,112,0.7071,5656
516,112,0.6985,5587
520,112,0.6887,5509
524,112,0.6788,5430
528,112,0.6594,5275
532,112,0.6212,4969
536,112,0.5374,4299
540,112,0.4226,3380
544,112,0.3323,2658
548,112,0.2502,2001
552,112,0.1773,1418
556,112,0.1428,1142
560,112,0.1279,1023
564,112,0.1251,1000
568,112,0.1209,967
572,112,0.1141,912
576,112,0.1102,881
580,112,0.1064,851
584,112,0.1026,821
588,112,0.0975,779
592,112,0.0953,762
596,112,0.0920,736
600,112,0.0885,707
604,112,0.0852,681
608,112,0.0833,666
612,112,0.0787,629
616,112,0.0748,598
620,112,0.0725,579
624,112,0.0700,559
628,112,0.0689,550
632,112,0.0811,648
636,112,0.1011,808
0,116,0.3697,2957
4,116,0.3698,2958
8,116,0.3684,2947
12,116,0.3693,2954
16,116,0.3691,2952
20,116,0.3681,2944
24,116,0.3658,2926
28,116,0.3637,2909
32,116,0.3621,2897
36,116,0.3621,2896
40,116,0.3615,2892
44,116,0.3599,2879
48,116,0.3592,2873
52,116,0.3580,2864
56,116,0.3579,2863
60,116,0.3578,2862
64,116,0.3575,2859
68,116,0.3584,2867
72,116,0.3593,2874
76,116,0.3589,2871
80,116,0.3578,2862
84,116,0.3572,2857
88,116,0.3561,2849
92,116,0.3546,2836
96,116,0.3540,2831
100,116,0.3535,2827
104,116,0.3530,2823
108,116,0.3529,2823
112,116,0.3539,2831
116,116,0.3553,2842
120,116,0.3575,2860
124,116,0.3597,2877
128,116,0.3611,2888
132,116,0.3625,2900
136,116,0.3663,2930
140,116,0.3703,2962
144,116,0.3739,2990
148,116,0.3785,3027
152,116,0.3837,3069
156,116,0.3888,3110
160,116,0.3937,3149
164,116,0.4002,3201
168,116,0.4060,3247
172,116,0.4123,3298
176,116,0.4194,3355
180,116,0.4259,3407
184,116,0.4335,3468
188,116,0.4440,3552
192,116,0.4566,3652
196,116,0.4700,3760
200,116,0.4863,3890
204,116,0.5071,4056
208,116,0.5316,4252
212,116,0.5552,4441
216,116,0.5770,4616
220,116,0.5973,4778
224,116,0.6180,4944
228,116,0.6428,5142
232,116,0.6725,5380
236,116,0.7023,5618
240,116,0.7302,5841
244,116,0.7553,6042
248,116,0.7749,6198
252,116,0.7921,6336
256,116,0.8102,6481
260,116,0.8271,6617
264,116,0.8402,6721
268,116,0.8522,6817
272,116,0.8653,6922
276,116,0.8794,7035
280,116,0.8928,7142
284,116,0.9038,7230
288,116,0.9125,7299
292,116,0.9197,7357
296,116,0.9272,7417
300,116,0.9341,7472
304,116,0.9406,7525
308,116,0.9463,7570
312,116,0.9516,7613
316,116,0.9551,7640
320,116,0.9573,7658
324,116,0.9587,7669
328,116,0.9599,7678
332,116,0.9610,7687
336,116,0.9620,7695
340,116,0.9627,7701
344,116,0.9631,7704
348,116,0.9640,7711
352,116,0.9633,7706
356,116,0.9630,7704
360,116,0.9625,7700
364,116,0.9615,7691
368,116,0.9599,7678
372,116,0.9593,7674
376,116,0.9581,7664
380,116,0.9566,7652
384,116,0.9551,7640
388,116,0.9535,7628
392,116,0.9508,7606
396,116,0.9485,7587
400,116,0.9460,7568
404,116,0.9430,7544
408,116,0.9397,7517
412,116,0.9366,7492
416,116,0.9325,7459
420,116,0.9281,7424
424,116,0.9240,7392
428,116,0.9200,7359
432,116,0.9135,7308
436,116,0.9076,7260
440,116,0.9021,7216
444,116,0.8964,7171
448,116,0.8896,7116
452,116,0.8841,7073
456,116,0.8789,7031
460,116,0.8727,6981
464,116,0.8647,6917
468,116,0.8566,6852
472,116,0.8454,6763
476,116,0.8321,6656
480,116,0.8179,6542
484,116,0.8030,6424
488,116,0.7894,6315
492,116,0.7724,6178
496,116,0.7558,6046
500,116,0.7417,5933
504,116,0.7285,5828
508,116,0.7165,5732
512,116,0.7064,5651
516,116,0.6975,5580
520,116,0.6877,5501
524,116,0.6746,5396
528,116,0.6541,5233
532,116,0.6194,4954
536,116,0.5491,4392
540,116,0.4473,3578
544,116,0.3520,2815
548,116,0.2575,2059
552,116,0.1709,1367
556,116,0.1335,1068
560,116,0.1224,979
564,116,0.1181,945
568,116,0.1137,909
572,116,0.1074,859
576,116,0.1034,827
580,116,0.0995,795
584,116,0.0964,771
588,116,0.0925,739
592,116,0.0905,724
596,116,0.0876,700
600,116,0.0846,676
604,116,0.0823,658
608,116,0.0810,647
612,116,0.0765,612
616,116,0.0724,578
620,116,0.0697,557
624,116,0.0672,537
628,116,0.0662,529
632,116,0.0777,621
636,116,0.0969,775
0,120,0.3637,2909
4,120,0.3634,2907
8,120,0.3618,2894
12,120,0.3626,2900
16,120,0.3627,2901
20,120,0.3617,2893
24,120,0.3594,2875
28,120,0.3573,2858
32,120,0.3559,2847
36,120,0.3562,2849
40,120,0.3561,2848
44,120,0.3548,2838
48,120,0.3542,2833
52,120,0.3530,2824
56,120,0.3528,2822
60,120,0.3528,2822
64,120,0.3524,2819
68,120,0.3527,2821
72,120,0.3532,2825
76,120,0.3529,2822
80,120,0.3522,2817
84,120,0.3523,2818
88,120,0.3514,2811
92,120,0.3496,2796
96,120,0.3490,2792
100,120,0.3485,2788
104,120,0.3479,2782
108,120,0.3484,2786
112,120,0.3496,2796
116,120,0.3509,2807
120,120,0.3534,2827
124,120,0.3558,2846
128,120,0.3569,2855
132,120,0.3587,2869
136,120,0.3622,2897
140,120,0.3658,2926
144,120,0.3692,2953
148,120,0.3737,2989
152,120,0.3786,3028
156,120,0.3835,3068
160,120,0.3889,3110
164,120,0.3960,3167
168,120,0.4017,3213
172,120,0.4078,3262
176,120,0.4148,3318
180,120,0.4211,3369
184,120,0.4285,3428
188,120,0.4390,3511
192,120,0.4523,3618
196,120,0.4674,3738
200,120,0.4862,3889
204,120,0.5087,4069
208,120,0.5320,4255
212,120,0.5546,4436
216,120,0.5757,4605
220,120,0.5959,4767
224,120,0.6173,4938
228,120,0.6442,5153
232,120,0.6769,5415
236,120,0.7095,5675
240,120,0.7406,5924
244,120,0.7659,6127
248,120,0.7842,6273
252,120,0.8010,6408
256,120,0.8175,6539
260,120,0.8326,6661
264,120,0.8449,6758
268,120,0.8569,6855
272,120,0.8709,6967
276,120,0.8857,7085
280,120,0.8990,7192
284,120,0.9099,7279
288,120,0.9187,7349
292,120,0.9261,7409
296,120,0.9337,7469
300,120,0.9404,7523
304,120,0.9466,7573
308,120,0.9523,7618
312,120,0.9580,7664
316,120,0.9615,7691
320,120,0.9635,7707
324,120,0.9645,7715
328,120,0.9653,7722
332,120,0.9660,7728
336,120,0.9669,7735
340,120,0.9676,7740
344,120,0.9678,7742
348,120,0.9686,7749
352,120,0.9680,7744
356,120,0.9677,7741
360,120,0.9671,7736
364,120,0.9660,7727
368,120,0.9642,7713
372,120,0.9637,7709
376,120,0.9625,7699
380,120,0.9609,7687
384,120,0.9594,7674
388,120,0.9578,7662
392,120,0.9552,7641
396,120,0.9531,7624
400,120,0.9507,7605
404,120,0.9477,7581
408,120,0.9442,7553
412,120,0.9411,7529
416,120,0.9370,7496
420,120,0.9324,7459
424,120,0.9281,7424
428,120,0.9240,7392
432,120,0.9177,7341
436,120,0.9119,7294
440,120,0.9061,7249
444,120,0.9005,7203
448,120,0.8937,7149
452,120,0.8881,7104
456,120,0.8830,7063
460,120,0.8764,7011
464,120,0.8677,6941
468,120,0.8593,6874
472,120,0.8489,6790
476,120,0.8359,6687
480,120,0.8213,6570
484,120,0.8062,6449
488,120,0.7928,6342
492,120,0.7757,6205
496,120,0.7589,6071
500,120,0.7444,5955
504,120,0.7306,5845
508,120,0.7178,5742
512,120,0.7069,5655
516,120,0.6975,5579
520,120,0.6871,5496
524,120,0.6734,5387
528,120,0.6523,5218
532,120,0.6202,4961
536,120,0.5611,4488
540,120,0.4686,3748
544,120,0.3620,2895
548,120,0.2550,2039
552,120,0.1625,1299
556,120,0.1237,989
560,120,0.1161,928
564,120,0.1127,901
568,120,0.1085,867
572,120,0.1015,812
576,120,0.0974,779
580,120,0.0936,749
584,120,0.0910,727
588,120,0.0879,703
592,120,0.0863,690
596,120,0.0835,668
600,120,0.0806,644
604,120,0.0779,623
608,120,0.0772,617
612,120,0.0742,593
616,120,0.0709,567
620,120,0.0683,546
624,120,0.0655,524
628,120,0.0641,513
632,120,0.0736,589
636,120,0.0919,735
0,124,0.3571,2856
4,124,0.3572,2857
8,124,0.3554,2843
12,124,0.3561,2849
16,124,0.3563,2850
20,124,0.3553,2842
24,124,0.3530,2823
28,124,0.3506,2804
32,124,0.3494,2795
36,124,0.3501,2800
40,124,0.3503,2802
44,124,0.3492,2793
48,124,0.3484,2787
52,124,0.3474,2778
56,124,0.3469,2774
60,124,0.3466,2772
64,124,0.3465,2771
68,124,0.3472,2777
72,124,0.3479,2783
76,124,0.3473,2778
80,124,0.3463,2770
84,124,0.3463,2770
88,124,0.3459,2766
92,124,0.3441,2752
96,124,0.3438,2750
100,124,0.3436,2748
104,124,0.3429,2743
108,124,0.3435,2747
112,124,0.3450,2760
116,124,0.3470,2776
120,124,0.3491,2792
124,124,0.3514,2811
128,124,0.3523,2818
132,124,0.3545,2835
136,124,0.3577,2861
140,124,0.3607,2885
144,124,0.3638,2910
148,124,0.3686,2948
152,124,0.3731,2984
156,124,0.3778,3022
160,124,0.3832,3065
164,124,0.3906,3124
168,124,0.3963,3170
172,124,0.4026,3220
176,124,0.4094,3275
180,124,0.4161,3328
184,124,0.4232,3385
188,124,0.4336,3468
192,124,0.4477,3581
196,124,0.4643,3714
200,124,0.4859,3887
204,124,0.5097,4077
208,124,0.5323,4258
212,124,0.5538,4430
216,124,0.5744,4595
220,124,0.5950,4759
224,124,0.6167,4933
228,124,0.6438,5150
232,124,0.6819,5455
236,124,0.7157,5725
240,124,0.7476,5981
244,124,0.7727,6181
248,124,0.7906,6325
252,124,0.8073,6458
256,124,0.8234,6587
260,124,0.8374,6699
264,124,0.8491,6793
268,124,0.8614,6891
272,124,0.8760,7008
276,124,0.8913,7130
280,124,0.9050,7240
284,124,0.9160,7327
288,124,0.9252,7401
292,124,0.9332,7465
296,124,0.9409,7527
300,124,0.9474,7578
304,124,0.9530,7624
308,124,0.9580,7664
312,124,0.9630,7704
316,124,0.9661,7728
320,124,0.9677,7741
324,124,0.9686,7748
328,124,0.9695,7756
332,124,0.9700,7760
336,124,0.9709,7767
340,124,0.9716,7773
344,124,0.9718,7774
348,124,0.9726,7780
352,124,0.9723,7778
356,124,0.9722,7777
360,124,0.9718,7774
364,124,0.9710,7767
368,124,0.9693,7754
372,124,0.9685,7748
376,124,0.9674,7738
380,124,0.9659,7726
384,124,0.9642,7713
388,124,0.9624,7699
392,124,0.9598,7678
396,124,0.9577,7661
400,124,0.9553,7642
404,124,0.9522,7617
408,124,0.9484,7587
412,124,0.9452,7561
416,124,0.9409,7527
420,124,0.9362,7489
424,124,0.9317,7453
428,124,0.9274,7419
432,124,0.9212,7369
436,124,0.9154,7323
440,124,0.9098,7278
444,124,0.9042,7233
448,124,0.8975,7180
452,124,0.8918,7134
456,124,0.8868,7094
460,124,0.8799,7039
464,124,0.8707,6965
468,124,0.8619,6895
472,124,0.8522,6817
476,124,0.8401,6720
480,124,0.8254,6603
484,124,0.8100,6480
488,124,0.7963,6370
492,124,0.7792,6233
496,124,0.7620,6095
500,124,0.7466,5972
504,124,0.7317,5853
508,124,0.7180,5743
512,124,0.7064,5650
516,124,0.6964,5570
520,124,0.6849,5479
524,124,0.6700,5360
528,124,0.6486,5188
532,124,0.6194,4955
536,124,0.5729,4583
540,124,0.4851,3880
544,124,0.3611,2888
548,124,0.2426,1940
552,124,0.1541,1232
556,124,0.1180,943
560,124,0.1076,860
564,124,0.1082,865
568,124,0.1053,842
572,124,0.0970,775
576,124,0.0935,747
580,124,0.0902,721
584,124,0.0871,696
588,124,0.0841,672
592,124,0.0826,660
596,124,0.0797,637
600,124,0.0772,617
604,124,0.0748,598
608,124,0.0734,587
612,124,0.0716,572
616,124,0.0696,557
620,124,0.0676,541
624,124,0.0649,518
628,124,0.0634,507
632,124,0.0714,571
636,124,0.0891,713
0,128,0.3522,2817
4,128,0.3524,2819
8,128,0.3503,2802
12,128,0.3510,2808
16,128,0.3508,2806
20,128,0.3496,2797
24,128,0.3472,2777
28,128,0.3454,2763
32,128,0.3442,2753
36,128,0.3447,2757
40,128,0.3447,2757
44,128,0.3437,2749
48,128,0.3429,2743
52,128,0.3421,2736
56,128,0.3414,2731
60,128,0.3410,2728
64,128,0.3411,2729
68,128,0.3425,2739
72,128,0.3433,2746
76,128,0.3420,2736
80,128,0.3403,2722
84,128,0.3401,2721
88,128,0.3399,2719
92,128,0.3385,2708
96,128,0.3383,2706
100,128,0.3382,2705
104,128,0.3378,2702
108,128,0.3383,2706
112,128,0.3397,2717
116,128,0.3421,2736
120,128,0.3440,2752
124,128,0.3473,2778
128,128,0.3487,2789
132,128,0.3508,2806
136,128,0.3534,2827
140,128,0.3560,2847
144,128,0.3591,2873
148,128,0.3638,2910
152,128,0.3681,2944
156,128,0.3726,2980
160,128,0.3778,3022
164,128,0.3847,3077
168,128,0.3907,3125
172,128,0.3972,3177
176,128,0.4037,3229
180,128,0.4106,3284
184,128,0.4179,3342
188,128,0.4286,3428
192,128,0.4429,3543
196,128,0.4588,3670
200,128,0.4839,3870
204,128,0.5102,4081
208,128,0.5329,4263
212,128,0.5541,4432
216,128,0.5750,4600
220,128,0.5951,4760
224,128,0.6133,4906
228,128,0.6411,5128
232,128,0.6856,5484
236,128,0.7214,5771
240,128,0.7531,6024
244,128,0.7784,6226
248,128,0.7965,6371
252,128,0.8128,6502
256,128,0.8284,6627
260,128,0.8420,6735
264,128,0.8535,6828
268,128,0.8660,6927
272,128,0.8811,7048
276,128,0.8972,7177
280,128,0.9107,7285
284,128,0.9215,7371
288,128,0.9304,7442
292,128,0.9376,7500
296,128,0.9449,7558
300,128,0.9517,7613
304,128,0.9569,7655
308,128,0.9614,7690
312,128,0.9661,7728
316,128,0.9692,7753
320,128,0.9709,7767
324,128,0.9719,7775
328,128,0.9729,7783
332,128,0.9734,7787
336,128,0.9741,7793
340,128,0.9749,7799
344,128,0.9754,7803
348,128,0.9766,7812
352,128,0.9768,7814
356,128,0.9768,7814
360,128,0.9765,7812
